Fecha,Hora,Sesion,Direccion,Contexto HTF,Nivel de liquidez barrido,Tipo de confirmacion,Zona de entrada,Stop Loss,Take Profit,R:R,Resultado
2025-05-19,11:14:59,NEW_YORK,SELL,"BEARISH HTF context inside 103015.24-104968.75 range. LH/LL structure with price in premium above 104347.95.","Buy-side sweep above 104950.00",BOS,"FVG: Bearish FVG between 104708.51 and 104709.83",104968.75,103670.85,4.00,"SL"
2025-05-20,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 104184.72-105329.56 range. HH/HL structure with price in discount below 104527.15.","Sell-side sweep below 104206.00",BOS,"FVG: Bullish FVG between 104406.80 and 104413.68",104184.72,105312.32,4.00,"TP"
2025-05-21,02:04:59,LONDON,SELL,"BEARISH HTF context inside 106793.64-107985.05 range. LH/LL structure with price in premium above 107639.84.","Buy-side sweep above 107971.24",BOS,"FVG: Bearish FVG between 107836.38 and 107900.77",107985.05,107402.68,4.00,"TP"
2025-05-22,02:29:59,LONDON,BUY,"BULLISH HTF context inside 110461.87-111672.32 range. HH/HL structure with price in discount below 110823.85.","Sell-side sweep below 110478.26",BOS,"FVG: Bullish FVG between 110602.86 and 110691.77",110461.87,111389.10,4.00,"SL"
2025-05-22,04:29:59,LONDON,BUY,"BULLISH HTF context inside 110272.72-111162.18 range. HH/HL structure with price in discount below 110717.45.","Sell-side sweep below 110381.46",BOS,"FVG: Bullish FVG between 110536.07 and 110572.08",110272.72,111162.18,2.16,"TP"
2025-05-22,11:44:59,NEW_YORK,SELL,"BEARISH HTF context inside 110550.00-111782.61 range. LH/LL structure with price in premium above 111311.30.","Buy-side sweep above 111492.97",CHOCH,"FVG: Bearish FVG between 111417.13 and 111429.75",111529.72,110998.32,4.00,"SL"
2025-05-24,06:59:59,LONDON,SELL,"BEARISH HTF context inside 108152.01-109506.03 range. LH/LL structure with price in premium above 108941.77.","Buy-side sweep above 109446.40",BOS,"FVG: Bearish FVG between 109130.42 and 109132.94",109506.03,107958.77,3.13,"TP"
2025-05-26,11:59:59,NEW_YORK,BUY,"BULLISH HTF context inside 109089.43-110422.22 range. HH/HL structure with price in discount below 109755.82.","Sell-side sweep below 109300.93",BOS,"FVG: Bullish FVG between 109255.04 and 109305.36",109089.43,110043.28,4.00,"SL"
2025-05-27,03:44:59,LONDON,SELL,"BEARISH HTF context inside 108826.08-109777.77 range. LH/LL structure with price in premium above 109419.33.","Buy-side sweep above 109583.60",BOS,"FVG: Bearish FVG between 109647.04 and 109647.87",109636.37,109603.12,4.00,"SL"
2025-05-27,03:49:59,LONDON,SELL,"BEARISH HTF context inside 108826.08-109777.77 range. LH/LL structure with price in premium above 109419.33.","Buy-side sweep above 109583.60",BOS,"FVG: Bearish FVG between 109647.04 and 109647.87",109636.37,109603.12,4.00,"TP"
2025-05-27,03:54:59,LONDON,SELL,"BEARISH HTF context inside 108826.08-109777.77 range. LH/LL structure with price in premium above 109419.33.","Buy-side sweep above 109583.60",BOS,"FVG: Bearish FVG between 109647.04 and 109647.87",109636.37,109603.12,4.00,"SL"
2025-05-28,02:44:59,LONDON,SELL,"BEARISH HTF context inside 108636.36-109089.68 range. LH/LL structure with price in premium above 108818.18.","Buy-side sweep above 109076.02",BOS,"FVG: Bearish FVG between 108770.89 and 108807.94",109089.68,108188.89,2.00,"SL"
2025-05-29,05:29:59,LONDON,BUY,"BULLISH HTF context inside 107681.81-108637.01 range. HH/HL structure with price in discount below 108478.51.","Sell-side sweep below 107752.55",BOS,"FVG: Bullish FVG between 108272.73 and 108295.99",107681.81,109489.46,2.00,"SL"
2025-05-30,06:29:59,LONDON,SELL,"BEARISH HTF context inside 104606.01-105981.75 range. LH/LL structure with price in premium above 105633.73.","Buy-side sweep above 105938.44",BOS,"FVG: Bearish FVG between 105846.63 and 105853.18",105981.75,105322.52,4.00,"TP"
2025-05-30,09:04:59,NEW_YORK,BUY,"BULLISH HTF context inside 105153.84-106000.00 range. HH/HL structure with price in discount below 105683.07.","Sell-side sweep below 105720.56",BOS,"FVG: Bullish FVG between 105499.65 and 105508.78",105700.00,106000.00,2.53,"SL"
2025-05-30,09:09:59,NEW_YORK,BUY,"BULLISH HTF context inside 105153.84-106000.00 range. HH/HL structure with price in discount below 105683.07.","Sell-side sweep below 105720.56",BOS,"FVG: Bullish FVG between 105499.65 and 105508.78",105700.00,106000.00,2.53,"SL"
2025-05-31,02:44:59,LONDON,BUY,"BULLISH HTF context inside 103519.74-103903.54 range. HH/HL structure with price in discount below 103765.76.","Sell-side sweep below 103102.59",BOS,"FVG: Bullish FVG between 103689.73 and 103704.89",103068.55,104954.83,2.00,"TP"
2025-06-02,09:59:59,NEW_YORK,SELL,"BEARISH HTF context inside 103659.88-104679.25 range. LH/LL structure with price in premium above 104169.57.","Buy-side sweep above 104657.80",BOS,"FVG: Bearish FVG between 104340.01 and 104351.59",104679.25,103659.88,2.06,"SL"
2025-06-04,05:29:59,LONDON,SELL,"BEARISH HTF context inside 105320.75-106000.00 range. LH/LL structure with price in premium above 105664.77.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,05:34:59,LONDON,SELL,"BEARISH HTF context inside 105320.75-106000.00 range. LH/LL structure with price in premium above 105664.77.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,05:39:59,LONDON,SELL,"BEARISH HTF context inside 105320.75-106000.00 range. LH/LL structure with price in premium above 105664.77.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,05:44:59,LONDON,SELL,"BEARISH HTF context inside 105329.54-106000.00 range. LH/LL structure with price in premium above 105664.77.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,05:59:59,LONDON,SELL,"BEARISH HTF context inside 105329.54-106000.00 range. LH/LL structure with price in premium above 105681.21.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,06:04:59,LONDON,SELL,"BEARISH HTF context inside 105329.54-106000.00 range. LH/LL structure with price in premium above 105681.21.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-04,06:09:59,LONDON,SELL,"BEARISH HTF context inside 105329.54-106000.00 range. LH/LL structure with price in premium above 105681.21.","Buy-side sweep above 105849.99",BOS,"FVG: Bearish FVG between 105884.73 and 105896.60",105919.26,105776.29,4.00,"TP"
2025-06-05,02:44:59,LONDON,SELL,"BEARISH HTF context inside 104380.00-105109.09 range. LH/LL structure with price in premium above 104533.96.","Buy-side sweep above 105199.00",BOS,"FVG: Bearish FVG between 104532.03 and 104563.57",105204.69,103234.02,2.00,"SL"
2025-06-10,03:14:59,LONDON,BUY,"BULLISH HTF context inside 109095.67-109650.00 range. HH/HL structure with price in discount below 109364.99.","Sell-side sweep below 109151.60",BOS,"FVG: Bullish FVG between 109144.51 and 109181.36",109095.67,109431.99,4.00,"SL"
2025-06-10,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 108888.88-109900.81 range. HH/HL structure with price in discount below 109394.85.","Sell-side sweep below 108963.90",BOS,"FVG: Bullish FVG between 109041.44 and 109061.98",108888.88,109703.03,4.00,"SL"
2025-06-10,11:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 108331.03-109332.45 range. LH/LL structure with price in premium above 108791.22.","Buy-side sweep above 109199.99",BOS,"FVG: Bearish FVG between 109043.59 and 109078.10",109251.41,108331.03,3.83,"SL"
2025-06-11,04:04:59,LONDON,SELL,"BEARISH HTF context inside 109373.67-109745.29 range. LH/LL structure with price in premium above 109561.21.","Buy-side sweep above 109627.40",BOS,"FVG: Bearish FVG between 109585.66 and 109600.69",109675.69,109373.67,2.66,"TP"
2025-06-11,09:59:59,NEW_YORK,SELL,"BEARISH HTF context inside 109276.24-110392.01 range. LH/LL structure with price in premium above 109846.71.","Buy-side sweep above 110371.82",BOS,"FVG: Bearish FVG between 109964.34 and 110006.38",110392.01,109008.82,2.40,"TP"
2025-06-12,11:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 106890.88-107822.50 range. HH/HL structure with price in discount below 107356.69.","Sell-side sweep below 107364.37",BOS,"FVG: Bullish FVG between 107186.79 and 107246.84",107360.26,107790.59,4.00,"SL"
2025-06-13,04:59:59,LONDON,BUY,"BULLISH HTF context inside 104500.00-105434.34 range. HH/HL structure with price in discount below 104861.95.","Sell-side sweep below 104514.21",BOS,"FVG: Bullish FVG between 104735.53 and 104749.99",104500.00,105434.34,2.85,"SL"
2025-06-13,05:09:59,LONDON,BUY,"BULLISH HTF context inside 104500.00-105434.34 range. HH/HL structure with price in discount below 104861.95.","Sell-side sweep below 104514.21",BOS,"FVG: Bullish FVG between 104735.53 and 104749.99",104500.00,105434.34,2.85,"SL"
2025-06-13,11:59:59,NEW_YORK,SELL,"BEARISH HTF context inside 104118.00-105981.00 range. LH/LL structure with price in premium above 105626.83.","Buy-side sweep above 105949.49",BOS,"FVG: Bearish FVG between 105738.49 and 105757.54",105981.00,104816.07,4.00,"TP"
2025-06-14,06:14:59,LONDON,SELL,"BEARISH HTF context inside 104836.06-105132.36 range. LH/LL structure with price in premium above 104976.57.","Buy-side sweep above 105423.57",BOS,"FVG: Bearish FVG between 104906.29 and 104908.32",105440.00,103841.91,2.00,"SL"
2025-06-16,03:29:59,LONDON,SELL,"BEARISH HTF context inside 106510.61-107262.31 range. LH/LL structure with price in premium above 106924.15.","Buy-side sweep above 106689.92",BOS,"FVG: Bearish FVG between 107090.08 and 107104.95",106785.71,106328.00,2.47,"SL"
2025-06-16,03:34:59,LONDON,SELL,"BEARISH HTF context inside 106510.61-107262.31 range. LH/LL structure with price in premium above 106924.15.","Buy-side sweep above 106689.92",BOS,"FVG: Bearish FVG between 107090.08 and 107104.95",106785.71,106368.24,2.34,"SL"
2025-06-16,03:39:59,LONDON,SELL,"BEARISH HTF context inside 106510.61-107262.31 range. LH/LL structure with price in premium above 106924.15.","Buy-side sweep above 106689.92",BOS,"FVG: Bearish FVG between 107090.08 and 107104.95",106785.71,106470.52,2.01,"SL"
2025-06-17,11:44:59,NEW_YORK,BUY,"BULLISH HTF context inside 104102.00-105674.67 range. HH/HL structure with price in discount below 104422.26.","Sell-side sweep below 104130.95",BOS,"FVG: Bullish FVG between 104200.69 and 104283.13",104102.00,104801.55,4.00,"SL"
2025-06-18,04:14:59,LONDON,BUY,"BULLISH HTF context inside 104713.24-105310.62 range. HH/HL structure with price in discount below 105033.48.","Sell-side sweep below 105235.76",BOS,"FVG: Bullish FVG between 105037.07 and 105116.68",105211.81,105527.88,3.34,"SL"
2025-06-18,04:19:59,LONDON,BUY,"BULLISH HTF context inside 104713.24-105310.62 range. HH/HL structure with price in discount below 105033.48.","Sell-side sweep below 105235.76",BOS,"FVG: Bullish FVG between 105037.07 and 105116.68",105211.81,105527.88,3.34,"SL"
2025-06-18,04:24:59,LONDON,BUY,"BULLISH HTF context inside 104713.24-105310.62 range. HH/HL structure with price in discount below 105033.48.","Sell-side sweep below 105235.76",BOS,"FVG: Bullish FVG between 105037.07 and 105116.68",105211.81,105527.88,3.34,"SL"
2025-06-18,06:29:59,LONDON,BUY,"BULLISH HTF context inside 104175.87-105142.00 range. HH/HL structure with price in discount below 104486.46.","Sell-side sweep below 104232.01",BOS,"FVG: Bullish FVG between 104221.99 and 104266.18",104175.87,104516.94,4.00,"TP"
2025-06-18,11:14:59,NEW_YORK,SELL,"BEARISH HTF context inside 103977.21-105325.83 range. LH/LL structure with price in premium above 104647.70.","Buy-side sweep above 104955.00",BOS,"FVG: Bearish FVG between 104748.01 and 104749.93",104973.79,103849.69,4.00,"TP"
2025-06-22,05:29:59,LONDON,BUY,"BULLISH HTF context inside 102080.00-102804.05 range. HH/HL structure with price in discount below 102442.02.","Sell-side sweep below 102307.69",BOS,"FVG: Bullish FVG between 102229.18 and 102242.16",102287.79,102444.15,4.00,"TP"
2025-06-22,11:44:59,NEW_YORK,BUY,"BULLISH HTF context inside 98673.66-100547.22 range. HH/HL structure with price in discount below 99235.59.","Sell-side sweep below 98700.00",BOS,"FVG: Bullish FVG between 98939.76 and 99012.61",98673.66,100186.28,4.00,"TP"
2025-06-23,09:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 100792.16-102613.09 range. LH/LL structure with price in premium above 101702.63.","Buy-side sweep above 102480.06",BOS,"FVG: Bearish FVG between 101968.23 and 101974.13",102613.09,100687.36,2.00,"TP"
2025-06-24,06:39:59,LONDON,SELL,"BEARISH HTF context inside 104968.25-105571.40 range. LH/LL structure with price in premium above 105192.71.","Buy-side sweep above 105383.83",BOS,"FVG: Bearish FVG between 105283.60 and 105364.04",105428.03,104906.98,4.00,"TP"
2025-06-24,09:04:59,NEW_YORK,BUY,"BULLISH HTF context inside 104800.98-105428.03 range. HH/HL structure with price in discount below 105095.63.","Sell-side sweep below 104843.94",BOS,"FVG: Bullish FVG between 104962.74 and 104986.79",104800.98,105428.03,2.61,"TP"
2025-06-25,09:59:59,NEW_YORK,BUY,"BULLISH HTF context inside 106940.29-108135.30 range. HH/HL structure with price in discount below 107681.12.","Sell-side sweep below 107476.52",BOS,"FVG: Bullish FVG between 107606.73 and 107652.18",107226.94,108434.48,2.00,"SL"
2025-06-27,03:59:59,LONDON,BUY,"BULLISH HTF context inside 106679.98-107735.34 range. HH/HL structure with price in discount below 107011.99.","Sell-side sweep below 106844.43",BOS,"FVG: Bullish FVG between 106808.70 and 106893.47",106817.64,106984.86,4.00,"TP"
2025-06-27,04:04:59,LONDON,BUY,"BULLISH HTF context inside 106679.98-107735.34 range. HH/HL structure with price in discount below 107011.99.","Sell-side sweep below 106844.43",BOS,"FVG: Bullish FVG between 106808.70 and 106893.47",106817.64,106984.86,4.00,"SL"
2025-06-27,04:09:59,LONDON,BUY,"BULLISH HTF context inside 106679.98-107735.34 range. HH/HL structure with price in discount below 107011.99.","Sell-side sweep below 106844.43",BOS,"FVG: Bullish FVG between 106808.70 and 106893.47",106817.64,106984.86,4.00,"SL"
2025-06-27,09:04:59,NEW_YORK,SELL,"BEARISH HTF context inside 106356.76-107200.00 range. LH/LL structure with price in premium above 106766.59.","Buy-side sweep above 107122.91",BOS,"FVG: Bearish FVG between 107176.42 and 107183.22",107147.83,107051.86,4.00,"TP"
2025-06-27,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 106356.76-107200.00 range. HH/HL structure with price in discount below 106731.10.","Sell-side sweep below 106481.77",BOS,"FVG: Bullish FVG between 106852.14 and 106862.67",106356.76,107858.70,2.00,"TP"
2025-06-29,06:29:59,LONDON,SELL,"BEARISH HTF context inside 107627.49-108297.89 range. LH/LL structure with price in premium above 108073.75.","Buy-side sweep above 108282.96",BOS,"FVG: Bearish FVG between 108000.00 and 108012.42",108297.89,107422.85,2.00,"SL"
2025-06-30,09:14:59,NEW_YORK,SELL,"BEARISH HTF context inside 107131.60-107868.48 range. LH/LL structure with price in premium above 107495.20.","Buy-side sweep above 107854.57",CHOCH,"FVG: Bearish FVG between 107682.45 and 107743.10",107858.79,107131.60,3.98,"TP"
2025-06-30,11:44:59,NEW_YORK,SELL,"BEARISH HTF context inside 106733.33-107807.94 range. LH/LL structure with price in premium above 107270.64.","Buy-side sweep above 107796.20",BOS,"FVG: Bearish FVG between 107571.74 and 107656.53",107807.94,106838.92,4.00,"TP"
2025-07-01,02:29:59,LONDON,SELL,"BEARISH HTF context inside 106615.97-107000.00 range. LH/LL structure with price in premium above 106807.99.","Buy-side sweep above 106964.74",BOS,"FVG: Bearish FVG between 106851.09 and 106922.29",106967.76,106615.97,3.34,"SL"
2025-07-01,02:34:59,LONDON,SELL,"BEARISH HTF context inside 106615.97-107000.00 range. LH/LL structure with price in premium above 106807.99.","Buy-side sweep above 106964.74",BOS,"FVG: Bearish FVG between 106851.09 and 106922.29",106967.76,106615.97,3.34,"SL"
2025-07-02,03:59:59,LONDON,SELL,"BEARISH HTF context inside 106736.21-107745.00 range. LH/LL structure with price in premium above 107312.25.","Buy-side sweep above 107668.68",BOS,"FVG: Bearish FVG between 107661.47 and 107676.70",107745.00,107365.42,4.00,"SL"
2025-07-02,04:04:59,LONDON,SELL,"BEARISH HTF context inside 106736.21-107745.00 range. LH/LL structure with price in premium above 107312.25.","Buy-side sweep above 107668.68",BOS,"FVG: Bearish FVG between 107661.47 and 107676.70",107745.00,107365.42,4.00,"SL"
2025-07-04,11:44:59,NEW_YORK,BUY,"BULLISH HTF context inside 107333.33-108110.75 range. HH/HL structure with price in discount below 107636.18.","Sell-side sweep below 107364.73",BOS,"FVG: Bullish FVG between 107469.24 and 107489.57",107333.33,108063.70,4.00,"SL"
2025-07-06,04:49:59,LONDON,SELL,"BEARISH HTF context inside 107969.31-108194.59 range. LH/LL structure with price in premium above 108012.66.","Buy-side sweep above 108267.53",BOS,"FVG: Bearish FVG between 108014.01 and 108014.58",108268.35,107506.18,2.00,"SL"
2025-07-07,05:29:59,LONDON,BUY,"BULLISH HTF context inside 108700.01-109087.86 range. HH/HL structure with price in discount below 108855.86.","Sell-side sweep below 108750.17",CHOCH,"FVG: Bullish FVG between 108742.53 and 108747.99",108700.01,108926.26,4.00,"SL"
2025-07-08,06:54:59,LONDON,SELL,"BEARISH HTF context inside 108293.46-109005.00 range. LH/LL structure with price in premium above 108761.78.","Buy-side sweep above 108936.12",BOS,"FVG: Bearish FVG between 108849.06 and 108852.00",109005.00,108232.65,4.00,"SL"
2025-07-08,09:49:59,NEW_YORK,BUY,"BULLISH HTF context inside 108382.52-109216.56 range. HH/HL structure with price in discount below 108799.54.","Sell-side sweep below 108400.45",CHOCH,"FVG: Bullish FVG between 108441.92 and 108454.11",108382.52,108709.99,4.00,"SL"
2025-07-08,09:54:59,NEW_YORK,BUY,"BULLISH HTF context inside 108382.52-109216.56 range. HH/HL structure with price in discount below 108799.54.","Sell-side sweep below 108400.45",CHOCH,"FVG: Bullish FVG between 108441.92 and 108454.11",108382.52,108709.99,4.00,"SL"
2025-07-09,02:14:59,LONDON,BUY,"BULLISH HTF context inside 108468.25-108942.20 range. HH/HL structure with price in discount below 108780.95.","Sell-side sweep below 108347.97",BOS,"FVG: Bullish FVG between 108547.39 and 108569.23",108324.53,109025.87,2.00,"TP"
2025-07-09,06:44:59,LONDON,SELL,"BEARISH HTF context inside 108553.18-109088.19 range. LH/LL structure with price in premium above 108943.08.","Buy-side sweep above 108881.94",BOS,"FVG: Bearish FVG between 109050.34 and 109063.97",108886.73,108553.18,2.96,"SL"
2025-07-09,06:49:59,LONDON,SELL,"BEARISH HTF context inside 108553.18-109088.19 range. LH/LL structure with price in premium above 108943.08.","Buy-side sweep above 108881.94",BOS,"FVG: Bearish FVG between 109050.34 and 109063.97",108886.73,108553.18,2.96,"SL"
2025-07-09,06:54:59,LONDON,SELL,"BEARISH HTF context inside 108553.18-109088.19 range. LH/LL structure with price in premium above 108943.08.","Buy-side sweep above 108881.94",BOS,"FVG: Bearish FVG between 109050.34 and 109063.97",108886.73,108553.18,2.96,"SL"
2025-07-10,09:29:59,NEW_YORK,BUY,"BULLISH HTF context inside 110500.00-111319.24 range. HH/HL structure with price in discount below 110909.62.","Sell-side sweep below 110671.72",CHOCH,"FVG: Bullish FVG between 110688.77 and 110780.00",110500.00,111319.24,2.50,"TP"
2025-07-11,04:14:59,LONDON,SELL,"BEARISH HTF context inside 117468.53-118133.00 range. LH/LL structure with price in premium above 117816.50.","Buy-side sweep above 118108.79",CHOCH,"FVG: Bearish FVG between 117958.00 and 118047.30",118133.00,117481.25,4.00,"SL"
2025-07-11,04:19:59,LONDON,SELL,"BEARISH HTF context inside 117468.53-118133.00 range. LH/LL structure with price in premium above 117816.50.","Buy-side sweep above 118108.79",CHOCH,"FVG: Bearish FVG between 117958.00 and 118047.30",118133.00,117481.25,4.00,"SL"
2025-07-11,04:24:59,LONDON,SELL,"BEARISH HTF context inside 117468.53-118133.00 range. LH/LL structure with price in premium above 117816.50.","Buy-side sweep above 118108.79",CHOCH,"FVG: Bearish FVG between 117958.00 and 118047.30",118133.00,117481.25,4.00,"SL"
2025-07-11,06:54:59,LONDON,BUY,"BULLISH HTF context inside 117583.16-118869.98 range. HH/HL structure with price in discount below 117950.48.","Sell-side sweep below 117584.10",BOS,"FVG: Bullish FVG between 117705.58 and 117748.20",117583.16,118301.81,4.00,"SL"
2025-07-11,09:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 117273.45-118259.24 range. LH/LL structure with price in premium above 117731.32.","Buy-side sweep above 118031.23",BOS,"FVG: Bearish FVG between 117920.00 and 117954.84",118189.18,117273.45,2.64,"TP"
2025-07-12,05:14:59,LONDON,SELL,"BEARISH HTF context inside 117625.63-118200.00 range. LH/LL structure with price in premium above 117962.24.","Buy-side sweep above 118000.00",BOS,"FVG: Bearish FVG between 118001.92 and 118006.91",118036.01,117878.04,4.00,"SL"
2025-07-12,05:19:59,LONDON,SELL,"BEARISH HTF context inside 117625.63-118200.00 range. LH/LL structure with price in premium above 117962.24.","Buy-side sweep above 118000.00",BOS,"FVG: Bearish FVG between 118001.92 and 118006.91",118036.01,117878.04,4.00,"SL"
2025-07-12,05:24:59,LONDON,SELL,"BEARISH HTF context inside 117625.63-118200.00 range. LH/LL structure with price in premium above 117962.24.","Buy-side sweep above 118000.00",BOS,"FVG: Bearish FVG between 118001.92 and 118006.91",118036.01,117878.04,4.00,"SL"
2025-07-12,05:59:59,LONDON,SELL,"BEARISH HTF context inside 117724.47-118200.00 range. LH/LL structure with price in premium above 118035.15.","Buy-side sweep above 118000.00",BOS,"FVG: Bearish FVG between 118001.92 and 118006.91",118036.01,117878.04,4.00,"SL"
2025-07-12,06:04:59,LONDON,SELL,"BEARISH HTF context inside 117724.47-118200.00 range. LH/LL structure with price in premium above 118035.15.","Buy-side sweep above 118000.00",BOS,"FVG: Bearish FVG between 118001.92 and 118006.91",118036.01,117878.04,4.00,"SL"
2025-07-13,09:14:59,NEW_YORK,SELL,"BEARISH HTF context inside 117968.24-118750.00 range. LH/LL structure with price in premium above 118417.45.","Buy-side sweep above 118636.92",BOS,"FVG: Bearish FVG between 118550.00 and 118580.00",118666.08,118160.68,4.00,"SL"
2025-07-13,11:29:59,NEW_YORK,BUY,"BULLISH HTF context inside 118353.20-119376.00 range. HH/HL structure with price in discount below 118828.42.","Sell-side sweep below 118416.03",BOS,"FVG: Bullish FVG between 118828.88 and 118842.31",118353.20,119800.39,2.00,"SL"
2025-07-14,05:29:59,LONDON,BUY,"BULLISH HTF context inside 121628.47-122769.19 range. HH/HL structure with price in discount below 122105.72.","Sell-side sweep below 121909.00",BOS,"FVG: Bullish FVG between 121691.20 and 121791.25",121888.44,122330.08,4.00,"SL"
2025-07-14,05:34:59,LONDON,BUY,"BULLISH HTF context inside 121628.47-122769.19 range. HH/HL structure with price in discount below 122105.72.","Sell-side sweep below 121909.00",BOS,"FVG: Bullish FVG between 121691.20 and 121791.25",121888.44,122330.08,4.00,"SL"
2025-07-15,02:14:59,LONDON,BUY,"BULLISH HTF context inside 116766.00-117765.40 range. HH/HL structure with price in discount below 117110.88.","Sell-side sweep below 116809.19",BOS,"FVG: Bullish FVG between 116959.77 and 117018.08",116766.00,117765.40,3.48,"SL"
2025-07-16,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 118181.14-119082.94 range. HH/HL structure with price in discount below 118590.57.","Sell-side sweep below 118242.05",CHOCH,"FVG: Bullish FVG between 118399.33 and 118462.23",118181.14,119082.94,2.61,"TP"
2025-07-18,02:09:59,LONDON,BUY,"BULLISH HTF context inside 120075.04-120820.71 range. HH/HL structure with price in discount below 120447.88.","Sell-side sweep below 120137.37",BOS,"FVG: Bullish FVG between 120405.04 and 120412.71",120075.04,121076.55,2.00,"SL"
2025-07-18,04:24:59,LONDON,BUY,"BULLISH HTF context inside 118395.00-120455.81 range. HH/HL structure with price in discount below 119128.51.","Sell-side sweep below 119168.56",BOS,"FVG: Bullish FVG between 118513.70 and 118515.75",119072.39,120532.34,3.62,"SL"
2025-07-18,05:39:59,LONDON,SELL,"BEARISH HTF context inside 118395.00-119469.21 range. LH/LL structure with price in premium above 118708.92.","Buy-side sweep above 118958.33",BOS,"FVG: Bearish FVG between 118829.93 and 118849.99",118974.99,118395.00,3.30,"SL"
2025-07-18,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 118500.00-119531.48 range. HH/HL structure with price in discount below 119015.74.","Sell-side sweep below 118583.87",BOS,"FVG: Bullish FVG between 118780.00 and 118799.90",118500.00,119531.48,2.56,"SL"
2025-07-18,11:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 117315.69-119242.63 range. HH/HL structure with price in discount below 117935.36.","Sell-side sweep below 117524.52",CHOCH,"FVG: Bullish FVG between 117740.00 and 117761.56",117315.69,119491.14,4.00,"SL"
2025-07-20,04:14:59,LONDON,BUY,"BULLISH HTF context inside 117824.48-118277.17 range. HH/HL structure with price in discount below 118138.58.","Sell-side sweep below 117774.06",BOS,"FVG: Bullish FVG between 118028.42 and 118030.82",117760.67,118567.52,2.00,"SL"
2025-07-22,05:24:59,LONDON,SELL,"BEARISH HTF context inside 117488.19-118656.00 range. LH/LL structure with price in premium above 118264.71.","Buy-side sweep above 118560.00",BOS,"FVG: Bearish FVG between 118382.31 and 118405.28",118656.00,117488.19,3.45,"SL"
2025-07-25,06:59:59,LONDON,SELL,"BEARISH HTF context inside 115474.57-116782.13 range. LH/LL structure with price in premium above 116447.13.","Buy-side sweep above 116765.83",CHOCH,"FVG: Bearish FVG between 116646.06 and 116680.11",116782.13,116186.90,4.00,"TP"
2025-07-25,11:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 114908.00-116286.87 range. LH/LL structure with price in premium above 115420.97.","Buy-side sweep above 115915.59",BOS,"FVG: Bearish FVG between 115858.18 and 115877.68",115925.46,115637.81,4.00,"TP"
2025-07-25,11:39:59,NEW_YORK,SELL,"BEARISH HTF context inside 114908.00-116286.87 range. LH/LL structure with price in premium above 115420.97.","Buy-side sweep above 115915.59",BOS,"FVG: Bearish FVG between 115858.18 and 115877.68",115925.46,115637.81,4.00,"SL"
2025-07-28,03:29:59,LONDON,BUY,"BULLISH HTF context inside 118774.31-119600.00 range. HH/HL structure with price in discount below 119111.17.","Sell-side sweep below 119132.16",BOS,"FVG: Bullish FVG between 118843.73 and 118928.74",119128.46,119701.07,3.36,"SL"
2025-07-28,03:34:59,LONDON,BUY,"BULLISH HTF context inside 118774.31-119600.00 range. HH/HL structure with price in discount below 119111.17.","Sell-side sweep below 119132.16",BOS,"FVG: Bullish FVG between 118843.73 and 118928.74",119128.46,119701.07,3.36,"SL"
2025-07-28,03:39:59,LONDON,BUY,"BULLISH HTF context inside 118774.31-119600.00 range. HH/HL structure with price in discount below 119111.17.","Sell-side sweep below 119132.16",BOS,"FVG: Bullish FVG between 118843.73 and 118928.74",119128.46,119701.07,3.36,"SL"
2025-07-28,06:14:59,LONDON,BUY,"BULLISH HTF context inside 118620.22-119102.69 range. HH/HL structure with price in discount below 118820.02.","Sell-side sweep below 118785.00",BOS,"FVG: Bullish FVG between 118836.00 and 118857.82",118777.98,119102.69,3.71,"SL"
2025-07-28,06:19:59,LONDON,BUY,"BULLISH HTF context inside 118620.22-119102.69 range. HH/HL structure with price in discount below 118820.02.","Sell-side sweep below 118785.00",BOS,"FVG: Bullish FVG between 118836.00 and 118857.82",118777.98,119102.69,3.71,"SL"
