Fecha,Hora,Sesion,Direccion,Contexto HTF,Nivel de liquidez barrido,Tipo de confirmacion,Zona de entrada,Stop Loss,Take Profit,R:R,Resultado
2026-01-14,04:29:59,LONDON,BUY,"BULLISH HTF context inside 94850.00-95315.15 range. HH/HL structure with price in discount below 95092.58.","Sell-side sweep below 94870.07",CHOCH,"FVG: Bullish FVG between 94922.68 and 94978.95",94870.01,95274.04,4.00,"TP"
2026-01-14,06:44:59,LONDON,BUY,"BULLISH HTF context inside 94821.55-95291.98 range. HH/HL structure with price in discount below 95056.76.","Sell-side sweep below 94929.55",CHOCH,"FVG: Bullish FVG between 94934.27 and 94958.15",94888.00,95179.05,4.00,"SL"
2026-01-14,06:49:59,LONDON,BUY,"BULLISH HTF context inside 94821.55-95291.98 range. HH/HL structure with price in discount below 95056.76.","Sell-side sweep below 94929.55",CHOCH,"FVG: Bullish FVG between 94934.27 and 94958.15",94888.00,95179.05,4.00,"SL"
2026-01-14,06:54:59,LONDON,BUY,"BULLISH HTF context inside 94821.55-95291.98 range. HH/HL structure with price in discount below 95056.76.","Sell-side sweep below 94929.55",CHOCH,"FVG: Bullish FVG between 94934.27 and 94958.15",94888.00,95179.05,4.00,"SL"
2026-01-15,03:14:59,LONDON,SELL,"BEARISH HTF context inside 96172.41-96760.15 range. LH/LL structure with price in premium above 96466.28.","Buy-side sweep above 96570.74",BOS,"FVG: Bearish FVG between 96362.38 and 96367.12",96588.45,95917.35,2.00,"SL"
2026-01-16,11:34:59,NEW_YORK,BUY,"BULLISH HTF context inside 94293.46-95809.08 range. HH/HL structure with price in discount below 94978.30.","Sell-side sweep below 94400.00",BOS,"FVG: Bullish FVG between 94525.71 and 94554.39",94293.46,95526.41,4.00,"TP"
2026-01-17,09:59:59,NEW_YORK,SELL,"BEARISH HTF context inside 95198.81-95544.07 range. LH/LL structure with price in premium above 95435.87.","Buy-side sweep above 95540.61",CHOCH,"FVG: Bearish FVG between 95386.00 and 95404.00",95544.07,95096.86,2.00,"SL"
2026-01-17,11:04:59,NEW_YORK,SELL,"BEARISH HTF context inside 95327.67-95639.45 range. LH/LL structure with price in premium above 95526.15.","Buy-side sweep above 95540.61",CHOCH,"FVG: Bearish FVG between 95386.00 and 95404.00",95544.07,95096.86,2.00,"SL"
2026-01-17,11:09:59,NEW_YORK,SELL,"BEARISH HTF context inside 95327.67-95639.45 range. LH/LL structure with price in premium above 95526.15.","Buy-side sweep above 95540.61",CHOCH,"FVG: Bearish FVG between 95386.00 and 95404.00",95544.07,95096.86,2.00,"TP"
2026-01-19,04:19:59,LONDON,SELL,"BEARISH HTF context inside 92545.59-93368.44 range. LH/LL structure with price in premium above 93019.21.","Buy-side sweep above 93285.21",BOS,"FVG: Bearish FVG between 93066.74 and 93089.30",93368.44,92385.07,2.39,"SL"
2026-01-20,02:14:59,LONDON,BUY,"BULLISH HTF context inside 90771.78-92266.16 range. HH/HL structure with price in discount below 91288.41.","Sell-side sweep below 90858.52",BOS,"FVG: Bullish FVG between 90876.19 and 90879.00",90828.11,91075.54,4.00,"TP"
2026-01-21,03:24:59,LONDON,BUY,"BULLISH HTF context inside 89093.28-90120.44 range. HH/HL structure with price in discount below 89430.29.","Sell-side sweep below 89118.18",BOS,"FVG: Bullish FVG between 89294.22 and 89299.99",89093.28,90112.41,4.00,"SL"
2026-01-21,06:14:59,LONDON,SELL,"BEARISH HTF context inside 89035.30-89493.46 range. LH/LL structure with price in premium above 89255.64.","Buy-side sweep above 89472.55",BOS,"FVG: Bearish FVG between 89275.05 and 89325.04",89493.46,88913.21,2.00,"TP"
2026-01-23,02:44:59,LONDON,SELL,"BEARISH HTF context inside 89400.00-89886.17 range. LH/LL structure with price in premium above 89579.44.","Buy-side sweep above 90076.92",BOS,"FVG: Bearish FVG between 89668.56 and 89708.98",90088.94,88888.43,2.00,"TP"
2026-01-23,11:34:59,NEW_YORK,SELL,"BEARISH HTF context inside 88578.36-89969.16 range. LH/LL structure with price in premium above 89273.76.","Buy-side sweep above 89939.71",CHOCH,"FVG: Bearish FVG between 89790.17 and 89805.43",89969.16,89112.36,4.00,"SL"
2026-01-25,03:14:59,LONDON,BUY,"BULLISH HTF context inside 88635.84-88999.52 range. HH/HL structure with price in discount below 88751.08.","Sell-side sweep below 88699.98",BOS,"FVG: Bullish FVG between 88731.38 and 88742.00",88649.98,89060.02,3.73,"SL"
2026-01-25,04:14:59,LONDON,BUY,"BULLISH HTF context inside 88136.00-88866.33 range. HH/HL structure with price in discount below 88448.00.","Sell-side sweep below 88178.13",BOS,"FVG: Bullish FVG between 88293.98 and 88310.93",88136.00,88968.27,4.00,"TP"
2026-01-25,11:44:59,NEW_YORK,BUY,"BULLISH HTF context inside 87560.00-88928.46 range. HH/HL structure with price in discount below 88154.62.","Sell-side sweep below 87657.81",BOS,"FVG: Bullish FVG between 87850.01 and 87906.58",87560.00,88971.89,3.44,"SL"
2026-01-26,05:14:59,LONDON,BUY,"BULLISH HTF context inside 87600.69-88424.45 range. HH/HL structure with price in discount below 87846.57.","Sell-side sweep below 87673.30",BOS,"FVG: Bullish FVG between 87782.07 and 87816.77",87673.00,88305.10,4.00,"SL"
2026-01-26,11:59:59,NEW_YORK,BUY,"BULLISH HTF context inside 87206.00-88860.00 range. HH/HL structure with price in discount below 87852.25.","Sell-side sweep below 87281.50",CHOCH,"FVG: Bullish FVG between 87434.97 and 87445.03",87206.00,88376.00,4.00,"SL"
2026-01-29,03:44:59,LONDON,BUY,"BULLISH HTF context inside 87907.80-88500.00 range. HH/HL structure with price in discount below 88203.90.","Sell-side sweep below 87950.00",BOS,"FVG: Bullish FVG between 88106.19 and 88108.04",87907.80,88505.74,2.00,"SL"
2026-01-29,05:29:59,LONDON,BUY,"BULLISH HTF context inside 87850.00-88500.00 range. HH/HL structure with price in discount below 88005.00.","Sell-side sweep below 87950.00",BOS,"FVG: Bullish FVG between 88034.72 and 88052.45",87907.80,88500.00,3.36,"SL"
2026-01-29,09:04:59,NEW_YORK,SELL,"BEARISH HTF context inside 87750.01-88182.29 range. LH/LL structure with price in premium above 88009.11.","Buy-side sweep above 88061.39",BOS,"FVG: Bearish FVG between 87973.18 and 88033.91",88108.01,87750.01,2.43,"TP"
2026-01-30,03:34:59,LONDON,BUY,"BULLISH HTF context inside 82056.08-83100.00 range. HH/HL structure with price in discount below 82791.64.","Sell-side sweep below 82161.12",BOS,"FVG: Bullish FVG between 82383.39 and 82400.00",82056.08,83329.36,2.79,"TP"
2026-02-01,03:14:59,LONDON,SELL,"BEARISH HTF context inside 77967.69-78824.10 range. LH/LL structure with price in premium above 78345.85.","Buy-side sweep above 78600.00",BOS,"FVG: Bearish FVG between 78468.59 and 78488.68",78724.01,77967.69,2.08,"SL"
2026-02-02,05:29:59,LONDON,SELL,"BEARISH HTF context inside 76628.28-77876.69 range. LH/LL structure with price in premium above 77264.35.","Buy-side sweep above 77815.00",BOS,"FVG: Bearish FVG between 77731.24 and 77745.63",77876.69,77185.41,4.00,"SL"
2026-02-02,06:59:59,LONDON,SELL,"BEARISH HTF context inside 77215.74-77970.62 range. LH/LL structure with price in premium above 77710.86.","Buy-side sweep above 77815.00",BOS,"FVG: Bearish FVG between 77731.24 and 77745.63",77876.69,77185.41,4.00,"SL"
2026-02-02,11:14:59,NEW_YORK,SELL,"BEARISH HTF context inside 77564.62-79360.00 range. LH/LL structure with price in premium above 78462.31.","Buy-side sweep above 79086.00",BOS,"FVG: Bearish FVG between 79036.00 and 79100.00",79360.00,77900.00,4.00,"TP"
2026-02-03,06:14:59,LONDON,BUY,"BULLISH HTF context inside 77950.00-79010.00 range. HH/HL structure with price in discount below 78315.00.","Sell-side sweep below 78072.00",BOS,"FVG: Bullish FVG between 78097.82 and 78120.00",78070.00,78264.55,4.00,"TP"
2026-02-03,06:19:59,LONDON,BUY,"BULLISH HTF context inside 77950.00-79010.00 range. HH/HL structure with price in discount below 78315.00.","Sell-side sweep below 78072.00",BOS,"FVG: Bullish FVG between 78097.82 and 78120.00",78070.00,78264.55,4.00,"SL"
2026-02-03,06:59:59,LONDON,BUY,"BULLISH HTF context inside 77950.00-78560.00 range. HH/HL structure with price in discount below 78235.07.","Sell-side sweep below 78018.00",BOS,"FVG: Bullish FVG between 78074.41 and 78099.99",78004.08,78419.68,4.00,"SL"
2026-02-04,02:14:59,LONDON,SELL,"BEARISH HTF context inside 76105.30-76780.00 range. LH/LL structure with price in premium above 76442.65.","Buy-side sweep above 76746.00",BOS,"FVG: Bearish FVG between 76660.00 and 76686.41",76780.00,76246.03,4.00,"TP"
2026-02-04,04:59:59,LONDON,BUY,"BULLISH HTF context inside 75967.10-76617.73 range. HH/HL structure with price in discount below 76287.40.","Sell-side sweep below 76082.91",BOS,"FVG: Bullish FVG between 76139.73 and 76159.90",76068.69,76474.32,4.00,"SL"
2026-02-06,02:49:59,LONDON,BUY,"BULLISH HTF context inside 64654.11-66826.50 range. HH/HL structure with price in discount below 65422.39.","Sell-side sweep below 64666.00",BOS,"FVG: Bullish FVG between 64835.62 and 64837.39",64654.11,65566.09,4.00,"SL"
2026-02-06,03:29:59,LONDON,BUY,"BULLISH HTF context inside 64500.00-66800.00 range. HH/HL structure with price in discount below 65021.89.","Sell-side sweep below 64654.11",CHOCH,"FVG: Bullish FVG between 64739.12 and 64865.95",64500.00,66012.68,4.00,"TP"
2026-02-06,05:14:59,LONDON,SELL,"BEARISH HTF context inside 64500.00-66163.00 range. LH/LL structure with price in premium above 65438.00.","Buy-side sweep above 66092.72",BOS,"FVG: Bearish FVG between 65784.85 and 65800.51",66163.00,64500.00,3.49,"SL"
2026-02-07,05:14:59,LONDON,BUY,"BULLISH HTF context inside 67300.00-68790.00 range. HH/HL structure with price in discount below 68324.57.","Sell-side sweep below 67956.48",CHOCH,"FVG: Bullish FVG between 67977.74 and 68006.88",67885.86,68418.11,4.00,"SL"
2026-02-07,05:19:59,LONDON,BUY,"BULLISH HTF context inside 67300.00-68790.00 range. HH/HL structure with price in discount below 68324.57.","Sell-side sweep below 67956.48",CHOCH,"FVG: Bullish FVG between 67977.74 and 68006.88",67885.86,68418.11,4.00,"SL"
2026-02-07,11:09:59,NEW_YORK,SELL,"BEARISH HTF context inside 68358.75-69762.46 range. LH/LL structure with price in premium above 69060.61.","Buy-side sweep above 69202.75",BOS,"FVG: Bearish FVG between 69476.36 and 69482.74",69227.98,68473.27,4.00,"SL"
2026-02-08,05:14:59,LONDON,BUY,"BULLISH HTF context inside 69512.13-70796.99 range. HH/HL structure with price in discount below 70407.54.","Sell-side sweep below 70129.42",BOS,"FVG: Bullish FVG between 70184.79 and 70206.87",70094.71,70600.31,4.00,"SL"
2026-02-08,11:19:59,NEW_YORK,BUY,"BULLISH HTF context inside 70786.18-71554.95 range. HH/HL structure with price in discount below 71126.05.","Sell-side sweep below 70710.57",BOS,"FVG: Bullish FVG between 71193.39 and 71195.74",70707.39,72168.92,2.00,"SL"
2026-02-09,02:04:59,LONDON,BUY,"BULLISH HTF context inside 70311.70-71251.26 range. HH/HL structure with price in discount below 70711.85.","Sell-side sweep below 70388.51",BOS,"FVG: Bullish FVG between 70500.01 and 70548.13",70311.70,71373.55,4.00,"SL"
2026-02-09,06:19:59,LONDON,BUY,"BULLISH HTF context inside 68420.58-70116.00 range. HH/HL structure with price in discount below 69115.27.","Sell-side sweep below 68571.00",BOS,"FVG: Bullish FVG between 68747.81 and 68784.00",68420.58,70147.20,4.00,"SL"
2026-02-10,04:44:59,LONDON,SELL,"BEARISH HTF context inside 68725.81-69417.70 range. LH/LL structure with price in premium above 69071.76.","Buy-side sweep above 69406.80",CHOCH,"FVG: Bearish FVG between 69280.54 and 69287.15",69417.70,68748.43,4.00,"TP"
2026-02-11,02:14:59,LONDON,BUY,"BULLISH HTF context inside 66557.99-67810.00 range. HH/HL structure with price in discount below 67070.73.","Sell-side sweep below 66692.49",CHOCH,"FVG: Bullish FVG between 66691.04 and 66729.39",66557.99,67319.11,4.00,"SL"
2026-02-12,02:04:59,LONDON,SELL,"BEARISH HTF context inside 66670.45-67355.93 range. LH/LL structure with price in premium above 67108.97.","Buy-side sweep above 67171.99",BOS,"FVG: Bearish FVG between 67130.00 and 67134.14",67249.99,66670.45,3.91,"SL"
2026-02-12,02:59:59,LONDON,SELL,"BEARISH HTF context inside 66862.01-67355.93 range. LH/LL structure with price in premium above 67142.82.","Buy-side sweep above 67171.99",BOS,"FVG: Bearish FVG between 67130.00 and 67134.14",67249.99,66670.45,3.91,"SL"
2026-02-12,03:04:59,LONDON,SELL,"BEARISH HTF context inside 66862.01-67355.93 range. LH/LL structure with price in premium above 67142.82.","Buy-side sweep above 67171.99",BOS,"FVG: Bearish FVG between 67130.00 and 67134.14",67249.99,66670.45,3.91,"SL"
2026-02-13,03:14:59,LONDON,BUY,"BULLISH HTF context inside 66002.98-66568.47 range. HH/HL structure with price in discount below 66309.34.","Sell-side sweep below 66070.38",CHOCH,"FVG: Bullish FVG between 66144.63 and 66197.49",66050.21,66568.47,3.29,"TP"
2026-02-13,11:09:59,NEW_YORK,SELL,"BEARISH HTF context inside 66867.47-69309.80 range. LH/LL structure with price in premium above 68088.64.","Buy-side sweep above 69237.59",BOS,"FVG: Bearish FVG between 68963.87 and 68989.32",69309.80,67643.77,4.00,"SL"
2026-02-14,04:39:59,LONDON,SELL,"BEARISH HTF context inside 68884.56-69900.00 range. LH/LL structure with price in premium above 69559.36.","Buy-side sweep above 69870.99",BOS,"FVG: Bearish FVG between 69805.74 and 69810.74",69900.00,69441.20,4.00,"SL"
2026-02-14,09:04:59,NEW_YORK,BUY,"BULLISH HTF context inside 69064.60-70560.01 range. HH/HL structure with price in discount below 69717.05.","Sell-side sweep below 69398.22",BOS,"FVG: Bullish FVG between 69448.00 and 69457.53",69064.60,70560.01,2.85,"TP"
2026-02-15,06:29:59,LONDON,SELL,"BEARISH HTF context inside 70208.16-70668.00 range. LH/LL structure with price in premium above 70375.65.","Buy-side sweep above 70523.94",BOS,"FVG: Bearish FVG between 70440.00 and 70459.00",70543.14,70182.31,2.85,"TP"
2026-02-16,02:44:59,LONDON,SELL,"BEARISH HTF context inside 68228.76-68672.59 range. LH/LL structure with price in premium above 68450.67.","Buy-side sweep above 68630.89",CHOCH,"FVG: Bearish FVG between 68575.14 and 68616.00",68672.59,68287.49,4.00,"SL"
2026-02-16,05:14:59,LONDON,SELL,"BEARISH HTF context inside 68499.11-69060.77 range. LH/LL structure with price in premium above 68871.13.","Buy-side sweep above 69056.90",BOS,"FVG: Bearish FVG between 69016.64 and 69036.59",69060.77,68889.99,4.00,"TP"
2026-02-17,04:59:59,LONDON,BUY,"BULLISH HTF context inside 67992.03-68480.00 range. HH/HL structure with price in discount below 68169.01.","Sell-side sweep below 68145.81",BOS,"FVG: Bullish FVG between 68211.05 and 68234.22",68130.78,68519.99,3.24,"SL"
2026-02-17,05:04:59,LONDON,BUY,"BULLISH HTF context inside 67992.03-68480.00 range. HH/HL structure with price in discount below 68169.01.","Sell-side sweep below 68145.81",BOS,"FVG: Bullish FVG between 68211.05 and 68234.22",68130.78,68480.00,2.80,"SL"
2026-02-17,05:09:59,LONDON,BUY,"BULLISH HTF context inside 67992.03-68480.00 range. HH/HL structure with price in discount below 68169.01.","Sell-side sweep below 68145.81",BOS,"FVG: Bullish FVG between 68211.05 and 68234.22",68130.78,68480.00,2.80,"SL"
2026-02-17,05:14:59,LONDON,BUY,"BULLISH HTF context inside 67992.03-68479.17 range. HH/HL structure with price in discount below 68150.20.","Sell-side sweep below 68145.81",BOS,"FVG: Bullish FVG between 68211.05 and 68234.22",68130.78,68480.00,2.80,"SL"
2026-02-17,06:29:59,LONDON,BUY,"BULLISH HTF context inside 67690.00-68308.37 range. HH/HL structure with price in discount below 67942.23.","Sell-side sweep below 67704.96",BOS,"FVG: Bullish FVG between 67798.32 and 67827.31",67690.00,68304.08,4.00,"TP"
2026-02-18,04:29:59,LONDON,BUY,"BULLISH HTF context inside 67702.70-68476.22 range. HH/HL structure with price in discount below 68243.17.","Sell-side sweep below 68029.58",BOS,"FVG: Bullish FVG between 68050.00 and 68050.73",68010.11,68211.38,4.00,"TP"
2026-02-18,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 67051.81-67689.76 range. HH/HL structure with price in discount below 67325.76.","Sell-side sweep below 67100.00",BOS,"FVG: Bullish FVG between 67241.43 and 67246.40",67051.81,67844.24,3.12,"SL"
2026-02-19,05:29:59,LONDON,BUY,"BULLISH HTF context inside 66741.77-67206.45 range. HH/HL structure with price in discount below 66966.80.","Sell-side sweep below 66751.88",CHOCH,"FVG: Bullish FVG between 66855.26 and 66855.28",66741.77,67309.27,4.00,"SL"
2026-02-19,09:14:59,NEW_YORK,BUY,"BULLISH HTF context inside 65763.00-66719.99 range. HH/HL structure with price in discount below 66198.52.","Sell-side sweep below 65784.16",BOS,"FVG: Bullish FVG between 65918.72 and 65929.81",65763.00,66569.32,4.00,"SL"
2026-02-19,11:29:59,NEW_YORK,BUY,"BULLISH HTF context inside 65631.83-66755.39 range. HH/HL structure with price in discount below 66327.32.","Sell-side sweep below 65966.00",BOS,"FVG: Bullish FVG between 66153.74 and 66184.72",65899.25,66755.39,2.17,"TP"
2026-02-20,03:29:59,LONDON,BUY,"BULLISH HTF context inside 67660.12-67990.00 range. HH/HL structure with price in discount below 67878.70.","Sell-side sweep below 67771.76",BOS,"FVG: Bullish FVG between 67858.09 and 67865.49",67767.40,68050.57,2.00,"SL"
2026-02-20,03:34:59,LONDON,BUY,"BULLISH HTF context inside 67660.12-67990.00 range. HH/HL structure with price in discount below 67878.70.","Sell-side sweep below 67771.76",BOS,"FVG: Bullish FVG between 67858.09 and 67865.49",67767.40,68050.57,2.00,"SL"
2026-02-20,03:39:59,LONDON,BUY,"BULLISH HTF context inside 67660.12-67990.00 range. HH/HL structure with price in discount below 67878.70.","Sell-side sweep below 67771.76",BOS,"FVG: Bullish FVG between 67858.09 and 67865.49",67767.40,68050.57,2.00,"TP"
2026-02-21,05:29:59,LONDON,SELL,"BEARISH HTF context inside 67807.30-68314.54 range. LH/LL structure with price in premium above 68146.72.","Buy-side sweep above 68272.85",CHOCH,"FVG: Bearish FVG between 68214.00 and 68230.00",68314.54,67851.84,4.00,"SL"
2026-02-22,02:04:59,LONDON,SELL,"BEARISH HTF context inside 67881.81-68178.79 range. LH/LL structure with price in premium above 68032.12.","Buy-side sweep above 68072.03",BOS,"FVG: Bearish FVG between 67964.00 and 67999.92",68086.00,67773.88,2.00,"SL"
2026-02-23,03:14:59,LONDON,SELL,"BEARISH HTF context inside 64956.36-66015.22 range. LH/LL structure with price in premium above 65770.01.","Buy-side sweep above 65833.33",BOS,"FVG: Bearish FVG between 65956.98 and 65958.94",65899.99,65726.08,4.00,"TP"
2026-02-23,05:29:59,LONDON,SELL,"BEARISH HTF context inside 65565.78-66600.00 range. LH/LL structure with price in premium above 66136.38.","Buy-side sweep above 66335.85",CHOCH,"FVG: Bearish FVG between 66325.24 and 66364.58",66419.70,66045.75,4.00,"SL"
2026-02-23,11:49:59,NEW_YORK,BUY,"BULLISH HTF context inside 65178.83-66252.37 range. HH/HL structure with price in discount below 65714.42.","Sell-side sweep below 65372.91",CHOCH,"FVG: Bullish FVG between 65357.96 and 65358.40",65295.28,65609.78,4.00,"SL"
2026-02-24,02:09:59,LONDON,SELL,"BEARISH HTF context inside 62700.80-63551.58 range. LH/LL structure with price in premium above 63025.16.","Buy-side sweep above 63321.15",BOS,"FVG: Bearish FVG between 63260.01 and 63280.43",63322.28,63061.98,4.00,"SL"
2026-02-24,02:59:59,LONDON,SELL,"BEARISH HTF context inside 62728.04-63367.20 range. LH/LL structure with price in premium above 63116.81.","Buy-side sweep above 63321.15",BOS,"FVG: Bearish FVG between 63260.01 and 63280.43",63322.28,63061.98,4.00,"TP"
2026-02-24,03:09:59,LONDON,SELL,"BEARISH HTF context inside 62728.04-63367.20 range. LH/LL structure with price in premium above 63116.81.","Buy-side sweep above 63321.15",BOS,"FVG: Bearish FVG between 63260.01 and 63280.43",63322.28,63061.98,4.00,"SL"
2026-02-24,04:19:59,LONDON,SELL,"BEARISH HTF context inside 62866.42-63444.66 range. LH/LL structure with price in premium above 63224.99.","Buy-side sweep above 63425.94",BOS,"FVG: Bearish FVG between 63236.63 and 63255.99",63444.66,62849.61,2.00,"TP"
2026-02-26,03:29:59,LONDON,BUY,"BULLISH HTF context inside 67792.00-68522.00 range. HH/HL structure with price in discount below 68041.09.","Sell-side sweep below 67817.87",BOS,"FVG: Bullish FVG between 67925.00 and 67946.38",67792.00,68510.45,4.00,"TP"
2026-02-26,05:49:59,LONDON,SELL,"BEARISH HTF context inside 67904.00-68722.64 range. LH/LL structure with price in premium above 68436.32.","Buy-side sweep above 68650.00",BOS,"FVG: Bearish FVG between 68424.62 and 68441.18",68722.64,67792.00,2.21,"TP"
2026-02-27,02:04:59,LONDON,BUY,"BULLISH HTF context inside 67525.46-67974.59 range. HH/HL structure with price in discount below 67701.96.","Sell-side sweep below 67584.59",CHOCH,"FVG: Bullish FVG between 67563.38 and 67605.14",67525.46,67819.46,4.00,"SL"
2026-02-28,09:29:59,NEW_YORK,SELL,"BEARISH HTF context inside 63827.20-65360.51 range. LH/LL structure with price in premium above 64624.70.","Buy-side sweep above 65216.97",BOS,"FVG: Bearish FVG between 64877.08 and 64960.18",65360.51,63791.25,2.55,"SL"
2026-03-01,02:14:59,LONDON,BUY,"BULLISH HTF context inside 66749.35-67574.65 range. HH/HL structure with price in discount below 67093.05.","Sell-side sweep below 66873.49",BOS,"FVG: Bullish FVG between 66863.84 and 66911.43",66749.35,67440.77,4.00,"SL"
2026-03-01,04:29:59,LONDON,BUY,"BULLISH HTF context inside 66348.83-67292.30 range. HH/HL structure with price in discount below 66820.57.","Sell-side sweep below 66389.33",BOS,"FVG: Bullish FVG between 66590.03 and 66596.27",66348.83,67292.30,2.86,"SL"
2026-03-02,05:44:59,LONDON,BUY,"BULLISH HTF context inside 65654.54-66720.84 range. HH/HL structure with price in discount below 66400.04.","Sell-side sweep below 66110.93",BOS,"FVG: Bullish FVG between 66230.96 and 66259.70",66079.24,66720.84,2.86,"SL"
2026-03-03,06:29:59,LONDON,SELL,"BEARISH HTF context inside 66340.14-67184.71 range. LH/LL structure with price in premium above 66758.93.","Buy-side sweep above 67030.75",CHOCH,"FVG: Bearish FVG between 66936.01 and 66950.66",67077.39,66407.11,4.00,"SL"
2026-03-04,02:14:59,LONDON,SELL,"BEARISH HTF context inside 67600.45-68678.76 range. LH/LL structure with price in premium above 68363.70.","Buy-side sweep above 68677.38",BOS,"FVG: Bearish FVG between 68511.72 and 68565.24",68678.76,67977.36,4.00,"SL"
2026-03-04,03:34:59,LONDON,SELL,"BEARISH HTF context inside 68048.63-69717.60 range. LH/LL structure with price in premium above 69033.55.","Buy-side sweep above 69668.00",BOS,"FVG: Bearish FVG between 69496.00 and 69649.42",69681.56,69137.31,4.00,"SL"
2026-03-04,05:29:59,LONDON,SELL,"BEARISH HTF context inside 69098.91-71893.00 range. LH/LL structure with price in premium above 71308.63.","Buy-side sweep above 71878.70",CHOCH,"FVG: Bearish FVG between 71518.48 and 71536.00",71893.00,70064.20,4.00,"SL"
2026-03-05,04:59:59,LONDON,SELL,"BEARISH HTF context inside 71757.17-72875.85 range. LH/LL structure with price in premium above 72336.32.","Buy-side sweep above 72775.20",BOS,"FVG: Bearish FVG between 72537.20 and 72555.23",72875.85,71757.17,2.39,"SL"
2026-03-05,11:04:59,NEW_YORK,BUY,"BULLISH HTF context inside 71168.65-72835.73 range. HH/HL structure with price in discount below 72002.19.","Sell-side sweep below 71252.10",BOS,"FVG: Bullish FVG between 71334.72 and 71365.57",71168.65,72076.13,4.00,"SL"
2026-03-06,04:59:59,LONDON,BUY,"BULLISH HTF context inside 70300.00-71192.76 range. HH/HL structure with price in discount below 70663.21.","Sell-side sweep below 70312.63",BOS,"FVG: Bullish FVG between 70495.52 and 70495.59",70300.00,71192.76,3.57,"SL"
2026-03-06,11:54:59,NEW_YORK,BUY,"BULLISH HTF context inside 68176.47-69100.01 range. HH/HL structure with price in discount below 68661.00.","Sell-side sweep below 68274.06",BOS,"FVG: Bullish FVG between 68336.00 and 68355.16",68222.00,68839.90,4.00,"SL"
2026-03-08,04:59:59,LONDON,SELL,"BEARISH HTF context inside 67156.93-67905.03 range. LH/LL structure with price in premium above 67569.00.","Buy-side sweep above 67846.15",BOS,"FVG: Bearish FVG between 67721.25 and 67721.71",67905.03,67114.98,3.30,"SL"
2026-03-08,09:54:59,NEW_YORK,SELL,"BEARISH HTF context inside 66761.68-67485.95 range. LH/LL structure with price in premium above 67094.18.","Buy-side sweep above 67394.54",BOS,"FVG: Bearish FVG between 67269.10 and 67341.84",67426.69,66820.59,4.00,"TP"
2026-03-09,04:14:59,LONDON,SELL,"BEARISH HTF context inside 66853.48-67929.19 range. LH/LL structure with price in premium above 67651.51.","Buy-side sweep above 67852.43",BOS,"FVG: Bearish FVG between 67734.19 and 67765.57",67883.00,67217.40,4.00,"SL"
2026-03-09,04:19:59,LONDON,SELL,"BEARISH HTF context inside 66853.48-67929.19 range. LH/LL structure with price in premium above 67651.51.","Buy-side sweep above 67852.43",BOS,"FVG: Bearish FVG between 67734.19 and 67765.57",67883.00,67217.40,4.00,"SL"
2026-03-09,06:14:59,LONDON,BUY,"BULLISH HTF context inside 67556.72-68460.09 range. HH/HL structure with price in discount below 67998.51.","Sell-side sweep below 67588.00",CHOCH,"FVG: Bullish FVG between 67603.49 and 67607.86",67556.72,67801.50,4.00,"SL"
2026-03-09,06:24:59,LONDON,BUY,"BULLISH HTF context inside 67556.72-68460.09 range. HH/HL structure with price in discount below 67998.51.","Sell-side sweep below 67588.00",CHOCH,"FVG: Bullish FVG between 67603.49 and 67607.86",67556.72,67801.50,4.00,"SL"
2026-03-09,09:19:59,NEW_YORK,SELL,"BEARISH HTF context inside 67585.28-69300.00 range. LH/LL structure with price in premium above 68659.62.","Buy-side sweep above 69269.51",BOS,"FVG: Bearish FVG between 69043.76 and 69129.36",69300.00,68232.80,4.00,"SL"
2026-03-10,04:59:59,LONDON,SELL,"BEARISH HTF context inside 70262.92-71300.00 range. LH/LL structure with price in premium above 70955.71.","Buy-side sweep above 71284.92",CHOCH,"FVG: Bearish FVG between 71172.00 and 71184.34",71300.00,70690.85,4.00,"TP"
2026-03-11,02:34:59,LONDON,SELL,"BEARISH HTF context inside 69420.00-70200.96 range. LH/LL structure with price in premium above 69759.25.","Buy-side sweep above 69996.00",BOS,"FVG: Bearish FVG between 69729.45 and 69752.07",70018.49,69185.30,2.00,"TP"
2026-03-12,11:44:59,NEW_YORK,SELL,"BEARISH HTF context inside 69355.34-70660.69 range. LH/LL structure with price in premium above 70136.20.","Buy-side sweep above 70565.43",CHOCH,"FVG: Bearish FVG between 70270.53 and 70276.59",70569.15,69355.34,3.11,"SL"
2026-03-13,06:19:59,LONDON,SELL,"BEARISH HTF context inside 71589.81-72575.98 range. LH/LL structure with price in premium above 72213.39.","Buy-side sweep above 72550.00",BOS,"FVG: Bearish FVG between 72436.07 and 72483.20",72566.00,72034.18,4.00,"SL"
2026-03-14,02:59:59,LONDON,SELL,"BEARISH HTF context inside 70317.00-71114.00 range. LH/LL structure with price in premium above 70530.44.","Buy-side sweep above 70741.22",BOS,"FVG: Bearish FVG between 70570.39 and 70618.00",70743.88,70294.83,2.00,"SL"
2026-03-15,09:54:59,NEW_YORK,SELL,"BEARISH HTF context inside 71263.99-71757.18 range. LH/LL structure with price in premium above 71444.30.","Buy-side sweep above 71658.44",BOS,"FVG: Bearish FVG between 71649.41 and 71656.40",71736.72,71317.64,4.00,"SL"
